Local time,Open,High,Low,Close,Volume,Next Open
2004-05-14,376.185,376.185,376.185,376.185,0,376.488
2004-05-16,376.488,382.946,375.594,378.270,20890789.925100002,378.215
2004-05-17,378.215,379.556,374.385,375.737,21971246.8461,376.349
2004-05-18,376.349,382.820,374.284,381.807,20962930.2173,381.689
2004-05-19,381.689,382.197,377.328,378.705,19424533.0315,379.016
2004-05-20,379.016,386.846,378.514,383.728,14916601.942799998,383.728
2004-05-21,383.728,383.728,383.728,383.728,0,384.080
2004-05-23,384.080,386.308,382.332,384.806,11923995.924999997,384.874
2004-05-24,384.874,389.429,384.068,388.063,11035306.0143,387.811
2004-05-25,387.811,391.622,386.657,388.202,10685519.9783,388.001
2004-05-26,388.001,395.407,387.450,394.078,12909696.9014,394.306
2004-05-27,394.306,396.383,391.745,392.872,10478199.070299996,392.872
2004-05-28,392.872,392.872,392.872,392.872,0,393.151
2004-05-30,393.151,395.317,392.477,394.904,6020763.002199998,394.725
2004-05-31,394.725,398.396,392.473,394.177,13439809.989200002,393.719
2004-06-01,393.719,396.330,389.513,390.275,13625206.0084,390.822
2004-06-02,390.822,392.333,386.580,387.881,15092336.941599997,387.871
2004-06-03,387.871,391.247,384.593,389.517,11217359.9676,389.517
2004-06-04,389.517,389.517,389.517,389.517,0,389.738
2004-06-06,389.738,393.907,389.548,392.797,14173954.9324,392.831
2004-06-07,392.831,394.997,389.682,391.025,18755333.9824,390.601
2004-06-08,390.601,391.473,382.345,383.916,19468215.935,383.847
2004-06-09,383.847,387.374,381.702,384.921,19690522.9871,385.037
2004-06-10,385.037,386.098,382.325,383.727,10970762.9346,383.727
2004-06-11,383.727,383.727,383.727,383.727,0,383.928
2004-06-13,383.928,385.704,381.398,382.891,23386766.957,382.635
2004-06-14,382.635,388.593,380.548,388.128,25597742.337600004,388.328
2004-06-15,388.328,389.433,382.190,384.186,24289049.014499996,383.593
2004-06-16,383.593,389.196,382.500,388.232,24128479.302199997,388.109
2004-06-17,388.109,395.776,385.370,394.417,24553365.923300005,394.417
2004-06-18,394.417,394.417,394.417,394.417,0,394.019
2004-06-20,394.019,396.875,391.735,393.154,11936236.940200003,393.409
2004-06-21,393.409,396.206,392.020,394.148,11127550.028300002,394.332
2004-06-22,394.332,396.685,392.199,395.303,11489867.0426,395.052
2004-06-23,395.052,402.895,393.233,401.600,12820289.999200001,401.281
2004-06-24,401.281,402.892,400.041,400.887,11333631.891799998,400.887
2004-06-25,400.887,400.887,400.887,400.887,0,400.877
2004-06-27,400.877,404.590,398.642,399.813,18772902.911599997,399.827
2004-06-28,399.827,400.976,390.413,391.702,21999377.041899998,391.833
2004-06-29,391.833,396.189,390.711,393.769,22289344.9963,393.560
2004-06-30,393.560,395.870,392.132,394.943,19312468.931000005,395.366
2004-07-01,395.366,399.269,391.265,397.444,17139862.0308,397.444
2004-07-02,397.444,397.444,397.444,397.444,0,397.276
2004-07-04,397.276,398.728,396.366,397.822,6496133.022299999,397.606
2004-07-05,397.606,398.885,388.550,391.763,11752460.993900001,392.116
2004-07-06,392.116,403.036,391.359,401.891,12528261.1547,401.983
2004-07-07,401.983,408.672,398.504,407.311,12836541.995300002,407.324
2004-07-08,407.324,407.979,404.482,406.943,11486509.002799999,406.943
2004-07-09,406.943,406.943,406.943,406.943,0,406.967
2004-07-11,406.967,408.343,404.734,407.466,11816464.960599998,407.490
2004-07-12,407.490,407.569,399.463,400.660,14113865.032699998,400.659
2004-07-13,400.659,405.560,400.659,404.815,12745690.9566,404.688
2004-07-14,404.688,405.284,400.662,403.541,11763876.080699999,403.604
2004-07-15,403.604,407.133,401.555,406.169,8971984.0141,406.169
2004-07-16,406.169,406.169,406.169,406.169,0,405.622
2004-07-18,405.622,407.488,403.380,404.851,24216067.971700005,405.039
2004-07-19,405.039,406.071,398.412,399.341,27860798.939999998,399.644
2004-07-20,399.644,401.648,393.900,395.872,30026882.067399997,395.843
2004-07-21,395.843,397.962,392.465,393.549,31158250.182799995,393.637
2004-07-22,393.637,395.884,387.038,389.417,26479148.1196,389.417
2004-07-23,389.417,389.417,389.417,389.417,0,389.071
2004-07-25,389.071,392.160,388.056,389.003,11148127.123700002,389.252
2004-07-26,389.252,393.154,385.334,387.046,11010201.990799999,386.687
2004-07-27,386.687,389.835,384.575,387.022,12127550.080400003,387.383
2004-07-28,387.383,390.802,385.487,386.921,12015675.917600002,386.838
2004-07-29,386.838,391.891,386.273,390.663,9098160.9823,390.663
2004-07-30,390.663,390.663,390.663,390.663,0,389.761
2004-08-01,389.761,393.857,389.591,391.359,15223707.8958,390.967
2004-08-02,390.967,394.250,387.986,393.128,17686131.0153,393.159
2004-08-03,393.159,393.916,389.456,391.250,17122265.9201,390.742
2004-08-04,390.742,392.965,389.500,392.064,15506323.0544,392.086
2004-08-05,392.086,400.498,390.439,399.289,12327552.951899998,399.289
2004-08-06,399.289,399.289,399.289,399.289,0,399.165
2004-08-08,399.165,400.385,396.912,399.536,12130308.978300001,399.397
2004-08-09,399.397,400.615,396.899,398.015,14809862.025,397.715
2004-08-10,397.715,398.454,392.097,394.991,14525178.834800001,394.504
2004-08-11,394.504,397.046,392.533,393.299,13253000.945,393.091
2004-08-12,393.091,399.208,391.376,398.194,13777088.031499999,398.194
2004-08-13,398.194,398.194,398.194,398.194,0,397.906
2004-08-15,397.906,402.816,397.624,401.415,15273940.0975,401.527
2004-08-16,401.527,404.821,399.379,403.731,15028870.9851,403.675
2004-08-17,403.675,405.027,400.366,403.658,16722038.969400002,404.107
2004-08-18,404.107,407.474,402.750,405.859,17195250.8389,405.740
2004-08-19,405.740,413.887,404.009,411.941,13687496.974900002,411.941
2004-08-20,411.941,411.941,411.941,411.941,0,411.789
2004-08-22,411.789,412.248,407.461,408.376,13259447.991799999,408.661
