CO2,b-1,b-2,b-3
-0.001320723,0.001734618,7.35062E-05,0.001140645
0.002740451,-0.001320723,0.001734618,7.35062E-05
-0.000344368,0.002740451,-0.001320723,0.001734618
0.003554806,-0.000344368,0.002740451,-0.001320723
-0.000978674,0.003554806,-0.000344368,0.002740451
-0.001432895,-0.000978674,0.003554806,-0.000344368
-0.003587378,-0.001432895,-0.000978674,0.003554806
-0.001146216,-0.003587378,-0.001432895,-0.000978674
7.36E-06,-0.001146216,-0.003587378,-0.001432895
0.00072088,7.35597E-06,-0.001146216,-0.003587378
0.000543946,0.00072088,7.35597E-06,-0.001146216
0.002167253,0.000543946,0.00072088,7.35597E-06
-0.002411811,0.002167253,0.000543946,0.00072088
-0.000213105,-0.002411811,0.002167253,0.000543946
-0.000477751,-0.000213105,-0.002411811,0.002167253
0.001448647,-0.000477751,-0.000213105,-0.002411811
-0.003788936,0.001448647,-0.000477751,-0.000213105
-0.00312523,-0.003788936,0.001448647,-0.000477751
9.61E-05,-0.00312523,-0.003788936,0.001448647
-0.00020701,9.61211E-05,-0.00312523,-0.003788936
0.000384527,-0.00020701,9.61211E-05,-0.00312523
-0.000354812,0.000384527,-0.00020701,9.61211E-05
-0.004281436,-0.000354812,0.000384527,-0.00020701
-0.000185658,-0.004281436,-0.000354812,0.000384527
7.43E-06,-0.000185658,-0.004281436,-0.000354812
-0.002577396,7.42771E-06,-0.000185658,-0.004281436
0.000148937,-0.002577396,7.42771E-06,-0.000185658
0.000670117,0.000148937,-0.002577396,7.42771E-06
-0.002306633,0.000670117,0.000148937,-0.002577396
-0.000917329,-0.002306633,0.000670117,0.000148937
-0.000455353,-0.000917329,-0.002306633,0.000670117
0.002696022,-0.000455353,-0.000917329,-0.002306633
0.000283029,0.002696022,-0.000455353,-0.000917329
-0.000640357,0.000283029,0.002696022,-0.000455353
-0.003397559,-0.000640357,0.000283029,0.002696022
0.000485952,-0.003397559,-0.000640357,0.000283029
-0.001457149,0.000485952,-0.003397559,-0.000640357
0.003419942,-0.001457149,0.000485952,-0.003397559
-5.97E-05,0.003419942,-0.001457149,0.000485952
-0.001693057,-5.96636E-05,0.003419942,-0.001457149
-0.001187897,-0.001693057,-5.96636E-05,0.003419942
-0.000381477,-0.001187897,-0.001693057,-5.96636E-05
3.74E-05,-0.000381477,-0.001187897,-0.001693057
0.002476711,3.74139E-05,-0.000381477,-0.001187897
-0.000507554,0.002476711,3.74139E-05,-0.000381477
-0.002053649,-0.000507554,0.002476711,3.74139E-05
-0.003255184,-0.002053649,-0.000507554,0.002476711
-0.004564633,-0.003255184,-0.002053649,-0.000507554
0.001606456,-0.004564633,-0.003255184,-0.002053649
-0.00309481,0.001606456,-0.004564633,-0.003255184
-0.003353677,-0.00309481,0.001606456,-0.004564633
-0.000219784,-0.003353677,-0.00309481,0.001606456
-0.001895102,-0.000219784,-0.003353677,-0.00309481
0.001944269,-0.001895102,-0.000219784,-0.003353677
-0.000818647,0.001944269,-0.001895102,-0.000219784
-0.003838655,-0.000818647,0.001944269,-0.001895102
-0.000297005,-0.003838655,-0.000818647,0.001944269
4.57E-05,-0.000297005,-0.003838655,-0.000818647
0.000373254,4.57066E-05,-0.000297005,-0.003838655
0.001286864,0.000373254,4.57066E-05,-0.000297005
-0.015673481,0.001286864,0.000373254,4.57066E-05
0.000540812,-0.015673481,0.001286864,0.000373254
0.000393807,0.000540812,-0.015673481,0.001286864
-0.004723826,0.000393807,0.000540812,-0.015673481
0.00330376,-0.004723826,0.000393807,0.000540812
-0.001584602,0.00330376,-0.004723826,0.000393807
0.000518716,-0.001584602,0.00330376,-0.004723826
0.0029714,0.000518716,-0.001584602,0.00330376
0.000794655,0.0029714,0.000518716,-0.001584602
-0.002497707,0.000794655,0.0029714,0.000518716
0.00152247,-0.002497707,0.000794655,0.0029714
-0.007315266,0.00152247,-0.002497707,0.000794655
0.004477473,-0.007315266,0.00152247,-0.002497707
-0.007266677,0.004477473,-0.007315266,0.00152247
0.000389769,-0.007266677,0.004477473,-0.007315266
0.001223399,0.000389769,-0.007266677,0.004477473
-0.000194571,0.001223399,0.000389769,-0.007266677
-0.005153235,-0.000194571,0.001223399,0.000389769
-0.002339575,-0.005153235,-0.000194571,0.001223399
-0.005348936,-0.002339575,-0.005153235,-0.000194571
-9.46E-05,-0.005348936,-0.002339575,-0.005153235
0.000315438,-9.46223E-05,-0.005348936,-0.002339575
-0.004296481,0.000315438,-9.46223E-05,-0.005348936
-0.000633397,-0.004296481,0.000315438,-9.46223E-05
0.003628499,-0.000633397,-0.004296481,0.000315438
-0.012124944,0.003628499,-0.000633397,-0.004296481
-0.000303648,-0.012124944,0.003628499,-0.000633397
0.011494161,-0.000303648,-0.012124944,0.003628499
0.001098423,0.011494161,-0.000303648,-0.012124944
0.005122983,0.001098423,0.011494161,-0.000303648
-0.003400532,0.005122983,0.001098423,0.011494161
-0.004980299,-0.003400532,0.005122983,0.001098423
0.000340546,-0.004980299,-0.003400532,0.005122983
0.009516194,0.000340546,-0.004980299,-0.003400532
-0.007363955,0.009516194,0.000340546,-0.004980299
0.01422093,-0.007363955,0.009516194,0.000340546
-0.002282394,0.01422093,-0.007363955,0.009516194
-0.003841319,-0.002282394,0.01422093,-0.007363955
-0.000642689,-0.003841319,-0.002282394,0.01422093
0.003835084,-0.000642689,-0.003841319,-0.002282394
-0.006562705,0.003835084,-0.000642689,-0.003841319
-0.005292711,-0.006562705,0.003835084,-0.000642689
-0.000197655,-0.005292711,-0.006562705,0.003835084
0.001818786,-0.000197655,-0.005292711,-0.006562705
0.000520965,0.001818786,-0.000197655,-0.005292711
0.001775092,0.000520965,0.001818786,-0.000197655
0.002827239,0.001775092,0.000520965,0.001818786
-0.008049443,0.002827239,0.001775092,0.000520965
-0.001432948,-0.008049443,0.002827239,0.001775092
-0.007198808,-0.001432948,-0.008049443,0.002827239
-0.001253753,-0.007198808,-0.001432948,-0.008049443
-0.001974941,-0.001253753,-0.007198808,-0.001432948
0.005095337,-0.001974941,-0.001253753,-0.007198808
-0.004806466,0.005095337,-0.001974941,-0.001253753
-0.008850408,-0.004806466,0.005095337,-0.001974941
0.006343537,-0.008850408,-0.004806466,0.005095337
0.00151767,0.006343537,-0.008850408,-0.004806466
-0.00417729,0.00151767,0.006343537,-0.008850408
0.004379997,-0.00417729,0.00151767,0.006343537
-0.002942002,0.004379997,-0.00417729,0.00151767
0.003111483,-0.002942002,0.004379997,-0.00417729
0.003879293,0.003111483,-0.002942002,0.004379997
0.000415173,0.003879293,0.003111483,-0.002942002
-0.006448472,0.000415173,0.003879293,0.003111483
0.006980312,-0.006448472,0.000415173,0.003879293
0.001372027,0.006980312,-0.006448472,0.000415173
-0.001155066,0.001372027,0.006980312,-0.006448472
-0.012106325,-0.001155066,0.001372027,0.006980312
-0.001969791,-0.012106325,-0.001155066,0.001372027
0.006422545,-0.001969791,-0.012106325,-0.001155066
0.002563876,0.006422545,-0.001969791,-0.012106325
0.002509219,0.002563876,0.006422545,-0.001969791
-0.003070698,0.002509219,0.002563876,0.006422545
-0.001379653,-0.003070698,0.002509219,0.002563876
0.001076331,-0.001379653,-0.003070698,0.002509219
0.000513516,0.001076331,-0.001379653,-0.003070698
-0.006944946,0.000513516,0.001076331,-0.001379653
-0.005854848,-0.006944946,0.000513516,0.001076331
0.005499415,-0.005854848,-0.006944946,0.000513516
-0.007723318,0.005499415,-0.005854848,-0.006944946
0.000317525,-0.007723318,0.005499415,-0.005854848
0.002506837,0.000317525,-0.007723318,0.005499415
0.004587081,0.002506837,0.000317525,-0.007723318
0.005972345,0.004587081,0.002506837,0.000317525
-0.003012629,0.005972345,0.004587081,0.002506837
0.003980629,-0.003012629,0.005972345,0.004587081
0.001163771,0.003980629,-0.003012629,0.005972345
-0.003022286,0.001163771,0.003980629,-0.003012629
0.005934241,-0.003022286,0.001163771,0.003980629
-0.01347711,0.005934241,-0.003022286,0.001163771
-0.004513228,-0.01347711,0.005934241,-0.003022286
-0.004826711,-0.004513228,-0.01347711,0.005934241
-0.000294442,-0.004826711,-0.004513228,-0.01347711
0.000482701,-0.000294442,-0.004826711,-0.004513228
-0.004677483,0.000482701,-0.000294442,-0.004826711
0.001947156,-0.004677483,0.000482701,-0.000294442
0.002156569,0.001947156,-0.004677483,0.000482701
-0.003592001,0.002156569,0.001947156,-0.004677483
0.000123176,-0.003592001,0.002156569,0.001947156
-0.002249737,0.000123176,-0.003592001,0.002156569
0.000205731,-0.002249737,0.000123176,-0.003592001
-0.004722608,0.000205731,-0.002249737,0.000123176
0.000570394,-0.004722608,0.000205731,-0.002249737
-0.008435367,0.000570394,-0.004722608,0.000205731
-0.004349384,-0.008435367,0.000570394,-0.004722608
-0.001431022,-0.004349384,-0.008435367,0.000570394
-0.003637156,-0.001431022,-0.004349384,-0.008435367
-0.004230802,-0.003637156,-0.001431022,-0.004349384
-0.003927796,-0.004230802,-0.003637156,-0.001431022
0.004104408,-0.003927796,-0.004230802,-0.003637156
0.000388494,0.004104408,-0.003927796,-0.004230802
-0.000987742,0.000388494,0.004104408,-0.003927796
-0.005154857,-0.000987742,0.000388494,0.004104408
0.001376088,-0.005154857,-0.000987742,0.000388494
-0.0133857,0.001376088,-0.005154857,-0.000987742
-0.005872288,-0.0133857,0.001376088,-0.005154857
-0.000959992,-0.005872288,-0.0133857,0.001376088
0.004614119,-0.000959992,-0.005872288,-0.0133857
-0.004860058,0.004614119,-0.000959992,-0.005872288
0.005308095,-0.004860058,0.004614119,-0.000959992
-0.021051362,0.005308095,-0.004860058,0.004614119
-0.014368296,-0.021051362,0.005308095,-0.004860058
-0.004454562,-0.014368296,-0.021051362,0.005308095
0.007738453,-0.004454562,-0.014368296,-0.021051362
0.012661945,0.007738453,-0.004454562,-0.014368296
-0.008268384,0.012661945,0.007738453,-0.004454562
0.002923821,-0.008268384,0.012661945,0.007738453
-0.003056645,0.002923821,-0.008268384,0.012661945
0.002321666,-0.003056645,0.002923821,-0.008268384
0.002652238,0.002321666,-0.003056645,0.002923821
0.012212112,0.002652238,0.002321666,-0.003056645
-0.011925399,0.012212112,0.002652238,0.002321666
0.011822478,-0.011925399,0.012212112,0.002652238
-0.014298286,0.011822478,-0.011925399,0.012212112
-0.001511562,-0.014298286,0.011822478,-0.011925399
0.002469966,-0.001511562,-0.014298286,0.011822478
-0.000309089,0.002469966,-0.001511562,-0.014298286
0.001316243,-0.000309089,0.002469966,-0.001511562
0.00600794,0.001316243,-0.000309089,0.002469966
-0.00135051,0.00600794,0.001316243,-0.000309089
0.000992299,-0.00135051,0.00600794,0.001316243
-0.00383367,0.000992299,-0.00135051,0.00600794
0.004914005,-0.00383367,0.000992299,-0.00135051
-0.001253166,0.004914005,-0.00383367,0.000992299
-0.0025358,-0.001253166,0.004914005,-0.00383367
0.00082689,-0.0025358,-0.001253166,0.004914005
0.001212942,0.00082689,-0.0025358,-0.001253166
-0.004995128,0.001212942,0.00082689,-0.0025358
0.000511726,-0.004995128,0.001212942,0.00082689
0.00175485,0.000511726,-0.004995128,0.001212942
-0.014278295,0.00175485,0.000511726,-0.004995128
-6.25E-05,-0.014278295,0.00175485,0.000511726
-0.001446816,-6.25128E-05,-0.014278295,0.00175485
0.000178878,-0.001446816,-6.25128E-05,-0.014278295
-0.000652788,0.000178878,-0.001446816,-6.25128E-05
-0.008778131,-0.000652788,0.000178878,-0.001446816
-0.004342174,-0.008778131,-0.000652788,0.000178878
-0.016800704,-0.004342174,-0.008778131,-0.000652788
-0.001272593,-0.016800704,-0.004342174,-0.008778131
0.001948256,-0.001272593,-0.016800704,-0.004342174
-0.014237925,0.001948256,-0.001272593,-0.016800704
-0.014078977,-0.014237925,0.001948256,-0.001272593
0.008325274,-0.014078977,-0.014237925,0.001948256
-0.013137107,0.008325274,-0.014078977,-0.014237925
-0.002306014,-0.013137107,0.008325274,-0.014078977
0.009207171,-0.002306014,-0.013137107,0.008325274
0.002886481,0.009207171,-0.002306014,-0.013137107
0.025073134,0.002886481,0.009207171,-0.002306014
-0.018798273,0.025073134,0.002886481,0.009207171
0.014776939,-0.018798273,0.025073134,0.002886481
0.002255917,0.014776939,-0.018798273,0.025073134
0.009621416,0.002255917,0.014776939,-0.018798273
-0.001955284,0.009621416,0.002255917,0.014776939
0.004192872,-0.001955284,0.009621416,0.002255917
-0.007785507,0.004192872,-0.001955284,0.009621416
0.000339958,-0.007785507,0.004192872,-0.001955284
-0.000119404,0.000339958,-0.007785507,0.004192872
-0.004896152,-0.000119404,0.000339958,-0.007785507
-0.009415848,-0.004896152,-0.000119404,0.000339958
0.002944794,-0.009415848,-0.004896152,-0.000119404
0.010880473,0.002944794,-0.009415848,-0.004896152
0.008437888,0.010880473,0.002944794,-0.009415848
0.002652375,0.008437888,0.010880473,0.002944794
-0.007163376,0.002652375,0.008437888,0.010880473
-0.009824568,-0.007163376,0.002652375,0.008437888
-0.003171726,-0.009824568,-0.007163376,0.002652375
-0.011243043,-0.003171726,-0.009824568,-0.007163376
-0.005310166,-0.011243043,-0.003171726,-0.009824568
-0.001594009,-0.005310166,-0.011243043,-0.003171726
-0.00173826,-0.001594009,-0.005310166,-0.011243043
0.00824272,-0.00173826,-0.001594009,-0.005310166
0.002834616,0.00824272,-0.00173826,-0.001594009
0.007132027,0.002834616,0.00824272,-0.00173826
0.004126241,0.007132027,0.002834616,0.00824272
0.00127721,0.004126241,0.007132027,0.002834616
-0.007561052,0.00127721,0.004126241,0.007132027
-0.000130393,-0.007561052,0.00127721,0.004126241
-0.000996702,-0.000130393,-0.007561052,0.00127721
0.009203055,-0.000996702,-0.000130393,-0.007561052
0.004360922,0.009203055,-0.000996702,-0.000130393
-0.000662337,0.004360922,0.009203055,-0.000996702
0.002549846,-0.000662337,0.004360922,0.009203055
0.008199355,0.002549846,-0.000662337,0.004360922
0.013478562,0.008199355,0.002549846,-0.000662337
0.008554689,0.013478562,0.008199355,0.002549846
-0.002566022,0.008554689,0.013478562,0.008199355
-0.000267982,-0.002566022,0.008554689,0.013478562
-0.004145893,-0.000267982,-0.002566022,0.008554689
0.003517146,-0.004145893,-0.000267982,-0.002566022
0.014430556,0.003517146,-0.004145893,-0.000267982
-0.007033316,0.014430556,0.003517146,-0.004145893
-0.005742841,-0.007033316,0.014430556,0.003517146
-0.000357095,-0.005742841,-0.007033316,0.014430556
-0.003849073,-0.000357095,-0.005742841,-0.007033316
0.005235602,-0.003849073,-0.000357095,-0.005742841
0.012557078,0.005235602,-0.003849073,-0.000357095
0.004914741,0.012557078,0.005235602,-0.003849073
0.003418234,0.004914741,0.012557078,0.005235602
-0.000131023,0.003418234,0.004914741,0.012557078
-0.011540242,-0.000131023,0.003418234,0.004914741
-0.014609184,-0.011540242,-0.000131023,0.003418234
-0.005121306,-0.014609184,-0.011540242,-0.000131023
0.001730915,-0.005121306,-0.014609184,-0.011540242
-0.009377587,0.001730915,-0.005121306,-0.014609184
-0.000526918,-0.009377587,0.001730915,-0.005121306
-0.002272397,-0.000526918,-0.009377587,0.001730915
-0.009538473,-0.002272397,-0.000526918,-0.009377587
0.002915774,-0.009538473,-0.002272397,-0.000526918
0.004017022,0.002915774,-0.009538473,-0.002272397
0.003261048,0.004017022,0.002915774,-0.009538473
-0.000254937,0.003261048,0.004017022,0.002915774
-0.004963435,-0.000254937,0.003261048,0.004017022
0.020566,-0.004963435,-0.000254937,0.003261048
0.011003991,0.020566,-0.004963435,-0.000254937
-0.003149061,0.011003991,0.020566,-0.004963435
-0.011149968,-0.003149061,0.011003991,0.020566
-0.001421835,-0.011149968,-0.003149061,0.011003991
0.017482833,-0.001421835,-0.011149968,-0.003149061
-0.000726268,0.017482833,-0.001421835,-0.011149968
0.003651705,-0.000726268,0.017482833,-0.001421835
-0.005837366,0.003651705,-0.000726268,0.017482833
0.000648457,-0.005837366,0.003651705,-0.000726268
-0.004846957,0.000648457,-0.005837366,0.003651705
0.00637812,-0.004846957,0.000648457,-0.005837366
-0.003102369,0.00637812,-0.004846957,0.000648457
0.00802013,-0.003102369,0.00637812,-0.004846957
0.001905283,0.00802013,-0.003102369,0.00637812
-0.00086279,0.001905283,0.00802013,-0.003102369
0.002502489,-0.00086279,0.001905283,0.00802013
-0.003243357,0.002502489,-0.00086279,0.001905283
-0.015299554,-0.003243357,0.002502489,-0.00086279
0.003340289,-0.015299554,-0.003243357,0.002502489
-8.03E-05,0.003340289,-0.015299554,-0.003243357
-0.003623997,-8.03285E-05,0.003340289,-0.015299554
-0.014118701,-0.003623997,-8.03285E-05,0.003340289
0.020999736,-0.014118701,-0.003623997,-8.03285E-05
-0.008081168,0.020999736,-0.014118701,-0.003623997
-0.008317482,-0.008081168,0.020999736,-0.014118701
0.002759557,-0.008317482,-0.008081168,0.020999736
0.002363981,0.002759557,-0.008317482,-0.008081168
-0.010441796,0.002363981,0.002759557,-0.008317482
0.005676236,-0.010441796,0.002363981,0.002759557
-0.00406129,0.005676236,-0.010441796,0.002363981
0.005894266,-0.00406129,0.005676236,-0.010441796
-0.003638629,0.005894266,-0.00406129,0.005676236
0.010566092,-0.003638629,0.005894266,-0.00406129
-0.005353348,0.010566092,-0.003638629,0.005894266
-0.008267071,-0.005353348,0.010566092,-0.003638629
0.000709059,-0.008267071,-0.005353348,0.010566092
-0.005604862,0.000709059,-0.008267071,-0.005353348
-0.006668737,-0.005604862,0.000709059,-0.008267071
-0.00420284,-0.006668737,-0.005604862,0.000709059
0.000147766,-0.00420284,-0.006668737,-0.005604862
-0.000415532,0.000147766,-0.00420284,-0.006668737
0.010096998,-0.000415532,0.000147766,-0.00420284
-0.000521295,0.010096998,-0.000415532,0.000147766
0.004950314,-0.000521295,0.010096998,-0.000415532
-0.000136578,0.004950314,-0.000521295,0.010096998
9.11E-06,-0.000136578,0.004950314,-0.000521295
0.00966188,9.10647E-06,-0.000136578,0.004950314
-0.002534408,0.00966188,9.10647E-06,-0.000136578
-0.006944382,-0.002534408,0.00966188,9.10647E-06
-0.004680173,-0.006944382,-0.002534408,0.00966188
0.004747921,-0.004680173,-0.006944382,-0.002534408
-0.001138123,0.004747921,-0.004680173,-0.006944382
-0.001932455,-0.001138123,0.004747921,-0.004680173
-0.006210443,-0.001932455,-0.001138123,0.004747921
0.002233189,-0.006210443,-0.001932455,-0.001138123
0.001531323,0.002233189,-0.006210443,-0.001932455
0.003881966,0.001531323,0.002233189,-0.006210443
-0.000182404,0.003881966,0.001531323,0.002233189
0.005089987,-0.000182404,0.003881966,0.001531323
0.002114625,0.005089987,-0.000182404,0.003881966
0.010487421,0.002114625,0.005089987,-0.000182404
-0.000770775,0.010487421,0.002114625,0.005089987
-0.003686429,-0.000770775,0.010487421,0.002114625
0.000684198,-0.003686429,-0.000770775,0.010487421
-0.00339166,0.000684198,-0.003686429,-0.000770775
-0.005100291,-0.00339166,0.000684198,-0.003686429
0.008873726,-0.005100291,-0.00339166,0.000684198
0.010846202,0.008873726,-0.005100291,-0.00339166
0.012731657,0.010846202,0.008873726,-0.005100291
-0.000702815,0.012731657,0.010846202,0.008873726
0.021310265,-0.000702815,0.012731657,0.010846202
-0.008900596,0.021310265,-0.000702815,0.012731657
-0.01757022,-0.008900596,0.021310265,-0.000702815
-0.005825929,-0.01757022,-0.008900596,0.021310265
-0.005833393,-0.005825929,-0.01757022,-0.008900596
-0.000867621,-0.005833393,-0.005825929,-0.01757022
0.003500354,-0.000867621,-0.005833393,-0.005825929
0.009251164,0.003500354,-0.000867621,-0.005833393
-0.007743236,0.009251164,0.003500354,-0.000867621
-0.009148813,-0.007743236,0.009251164,0.003500354
0.002436437,-0.009148813,-0.007743236,0.009251164
0.001147992,0.002436437,-0.009148813,-0.007743236
0.000591255,0.001147992,0.002436437,-0.009148813
0.002936621,0.000591255,0.001147992,0.002436437
0.000348149,0.002936621,0.000591255,0.001147992
